time_s,distance_m,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,accel_mag,gyro_mag,jerk
4.98,3.486,0.01181,-0.04978,9.82509,-0.0028,-0.00726,-0.00201,9.82522,0.00803,-0.6367
5,3.5,0.00773,-0.01517,9.81958,-0.00663,-0.00071,-0.00187,9.81959,0.00693,-0.28139
5.02,3.514,-0.0254,-0.02969,9.82101,-0.00453,-0.00204,-0.00075,9.82109,0.00503,0.07486
5.04,3.528,-0.00614,-0.02201,9.80056,-0.00256,-0.00543,0.00349,9.80059,0.00694,-1.02496
5.06,3.542,0.01243,-0.0497,9.79925,-0.00405,-0.00393,0.00151,9.79938,0.00585,-0.06046
5.08,3.556,0.00325,-0.04018,9.81947,-0.00376,-0.00532,-0.00659,9.81956,0.00927,1.00887
5.1,3.57,-0.00241,-0.05673,9.80575,0.00144,-0.0019,0.00026,9.80591,0.0024,-0.68235
5.12,3.584,0.00827,-0.03277,9.82154,0.00251,-0.00911,-0.01071,9.8216,0.01428,0.78448
5.14,3.598,-0.0037,-0.03509,9.79379,-0.00261,-0.00065,-0.01189,9.79386,0.01219,-1.38712
5.16,3.612,0.00529,-0.01647,9.81142,0.00377,-0.00362,-0.00588,9.81143,0.00787,0.87876
5.18,3.626,0.01061,-0.02142,9.80217,0.00183,-0.01033,-0.00429,9.8022,0.01133,-0.4616
5.2,3.64,0.01895,-0.04152,9.79618,-0.00058,-0.00642,-0.01062,9.79628,0.01242,-0.29589
5.22,3.654,-0.00254,-0.03746,9.78321,-0.00386,-0.0067,-0.00392,9.78328,0.00867,-0.64994
5.24,3.668,-0.00489,-0.05576,9.79124,0.00297,-0.0079,-0.0047,9.7914,0.00966,0.40572
5.26,3.682,-0.02902,-0.04258,9.77073,0.00276,-0.00607,-0.00903,9.77086,0.01122,-1.02677
5.28,3.696,-0.00632,-0.05215,9.8278,0.00257,-0.00528,-0.00536,9.82794,0.00795,2.85368
5.3,3.71,-0.04002,-0.0338,9.76718,-0.00078,-0.0088,-0.01396,9.76733,0.01651,-3.03054
5.32,3.724,-0.07998,-0.05239,9.75738,0.00466,-0.01008,-0.00969,9.75784,0.01474,-0.47402
5.34,3.738,-0.06602,-0.04893,9.75205,0.00072,-0.00892,-0.01507,9.75239,0.01753,-0.27254
5.36,3.752,-0.06141,-0.0358,9.73606,0.00218,-0.0095,-0.01539,9.73632,0.01821,-0.80365
5.38,3.766,-0.07957,-0.03413,9.73652,-0.00017,-0.00406,-0.01497,9.73691,0.01551,0.02935
5.4,3.78,-0.09469,-0.03053,9.75785,-0.00245,-0.01136,-0.01431,9.75836,0.01844,1.0727
5.42,3.794,-0.0986,-0.01905,9.74869,-0.00107,-0.00484,-0.01265,9.74921,0.01359,-0.4576
5.44,3.808,-0.0895,-0.04089,9.76834,-0.00016,-0.01373,-0.01149,9.76884,0.0179,0.98125
5.46,3.822,-0.09031,-0.03272,9.74093,0.00096,-0.00937,-0.01393,9.74141,0.01681,-1.37142
5.48,3.836,-0.06953,-0.04854,9.74676,0.00207,-0.00975,-0.00789,9.74713,0.01271,0.28625
5.5,3.85,-0.0695,-0.03818,9.7477,0.0062,-0.00586,-0.01263,9.74802,0.01524,0.04435
5.52,3.864,-0.04735,-0.03996,9.74676,0.00452,-0.00534,-0.01311,9.74696,0.01486,-0.05304
5.54,3.878,-0.03007,-0.03609,9.73355,0.00151,-0.00455,-0.0107,9.73367,0.01173,-0.66449
5.56,3.892,-0.00779,0.00506,9.76451,0.00653,-0.00473,-0.01544,9.76452,0.01742,1.54235
5.58,3.906,0.04892,-0.01972,9.75513,0.00376,-0.00468,-0.01686,9.75527,0.0179,-0.46219
5.6,3.92,0.06758,-0.06151,9.78771,0.00311,-0.00501,-0.01568,9.78814,0.01676,1.64326
5.62,3.934,0.05465,-0.00417,9.74497,0.01491,-0.00532,-0.01627,9.74513,0.02271,-2.1505
5.64,3.948,0.11061,-0.0546,9.73535,0.00413,-0.00835,-0.01622,9.73613,0.0187,-0.44987
5.66,3.962,0.11176,-0.0424,9.72858,0.00312,-0.00983,-0.01303,9.72932,0.01661,-0.34068
5.68,3.976,0.10601,-0.0375,9.75702,0.0055,-0.0121,-0.01054,9.75766,0.01696,1.41737
5.7,3.99,0.11691,-0.01409,9.76691,0.00733,-0.00586,-0.01319,9.76762,0.01619,0.49785
5.72,4.004,0.10939,-0.04456,9.784,0.00303,-0.0039,-0.01425,9.78471,0.01508,0.8544
5.74,4.018,0.07691,-0.01716,9.74291,0.00601,-0.00671,-0.01566,9.74323,0.01807,-2.07374
5.76,4.032,0.07703,-0.03969,9.74181,0.00722,-0.00802,-0.0209,9.7422,0.02352,-0.05178
5.78,4.046,0.03043,-0.04251,9.75016,0.00527,-0.01058,-0.00793,9.7503,0.01423,0.40522
5.8,4.06,0.09194,-0.03033,9.76868,0.00163,-0.00512,-0.01341,9.76916,0.01445,0.94289
5.82,4.074,0.05753,-0.03141,9.76982,0.00175,-0.00576,-0.01816,9.77004,0.01913,0.04419
5.84,4.088,0.04205,-0.03125,9.76134,0.01357,-0.0069,-0.0173,9.76148,0.02305,-0.42833
5.86,4.102,0.05303,-0.0459,9.79098,0.0102,-0.0045,-0.00845,9.79123,0.01399,1.4875
5.88,4.116,0.06485,-0.0294,9.7531,0.00727,-0.00821,-0.01618,9.75336,0.01955,-1.89324
5.9,4.13,0.01894,-0.01349,9.76991,0.0082,0.00206,-0.02033,9.76993,0.02202,0.82859
5.92,4.144,0.04482,-0.00458,9.77698,0.01099,-0.01109,-0.01161,9.77708,0.01946,0.35753
5.94,4.158,0.05028,-0.00158,9.73775,0.00473,-0.0043,-0.00994,9.73788,0.01182,-1.96014
5.96,4.172,0.06858,-0.00898,9.77728,0.00812,-0.00459,-0.01196,9.77753,0.01517,1.9822
5.98,4.186,0.0335,-0.02894,9.78096,0.00714,-0.00464,-0.01244,9.78106,0.01507,0.17664
6,4.2,0.03689,-0.01486,9.79798,0.01071,-0.00762,-0.01137,9.79806,0.01738,0.85024
6.02,4.214,0.02571,-0.01782,9.81218,0.01024,-0.00251,-0.01017,9.81223,0.01465,0.70853
6.04,4.228,0.03155,0.00513,9.77704,0.01105,-0.00187,-0.01981,9.77709,0.02276,-1.75715
6.06,4.242,0.0179,-0.00675,9.80076,0.00966,-0.00356,-0.0117,9.80078,0.01559,1.18437
6.08,4.256,-0.00706,0.00438,9.81611,0.00726,-0.00391,-0.00962,9.81612,0.01267,0.76688
6.1,4.27,-0.03029,0.00607,9.84922,0.01658,-0.00082,-0.01991,9.84927,0.02593,1.6578
6.12,4.284,-0.04709,-0.00486,9.8157,0.01075,-0.00093,-0.0128,9.81582,0.01674,-1.6727
6.14,4.298,-0.02049,-0.01627,9.81162,0.00632,-0.00473,-0.01474,9.81165,0.01672,-0.20816
6.16,4.312,-0.0434,-0.00563,9.8025,0.01249,-0.00668,-0.00877,9.8026,0.01666,-0.45275
6.18,4.326,-0.04409,0.02063,9.82671,0.00799,-0.00233,-0.00916,9.82683,0.01237,1.21167
6.2,4.34,-0.04274,0.02338,9.81443,0.00811,-0.00259,-0.01163,9.81455,0.01441,-0.6143
6.22,4.354,-0.03745,-0.01058,9.84213,0.01211,-0.00578,-0.00932,9.8422,0.01634,1.38283
6.24,4.368,-0.01587,-0.02601,9.85915,0.01038,-0.00788,-0.01755,9.8592,0.02186,0.84974
6.26,4.382,0.00636,0.00869,9.82582,0.01287,-0.0048,-0.00881,9.82583,0.01632,-1.66849
6.28,4.396,0.03245,0.00549,9.88332,0.01224,-0.00153,-0.0056,9.88338,0.01354,2.87742
6.3,4.41,0.0677,-0.00208,9.83434,0.00588,-0.00109,-0.00624,9.83458,0.00864,-2.43997
6.32,4.424,0.08841,0.00634,9.84106,0.01141,-0.0047,-0.00747,9.84146,0.01443,0.3442
6.34,4.438,0.09021,0.0169,9.85711,0.00758,0.0009,0.00163,9.85754,0.0078,0.80369
6.36,4.452,0.13898,0.02578,9.86271,0.01218,-0.00108,-0.00415,9.86372,0.01292,0.30931
6.38,4.466,0.13233,0.01141,9.85837,0.01431,-0.00136,0.00407,9.85927,0.01494,-0.22258
6.4,4.48,0.15857,0.02963,9.84906,0.01519,-0.00267,-0.00745,9.85038,0.01713,-0.44441
6.42,4.494,0.12833,0.01178,9.87688,0.00433,-0.00566,-0.00376,9.87772,0.00806,1.36695
6.44,4.508,0.13142,0.01474,9.83199,0.00959,-0.00113,0.0016,9.83288,0.00979,-2.24215
6.46,4.522,0.08986,0.00487,9.89068,0.0168,0.00403,0.00091,9.89109,0.0173,2.91053
6.48,4.536,0.10273,0.02961,9.86562,0.00715,0.00275,-0.00629,9.8662,0.00991,-1.2442
6.5,4.55,0.11005,0.03146,9.86515,0.00815,-0.00217,-0.00712,9.86582,0.01104,-0.01925
6.52,4.564,0.05792,0.02155,9.8549,0.00925,-0.00372,0.00277,9.8551,0.01034,-0.53601
6.54,4.578,0.06963,0.04384,9.86772,0.0117,0.00506,0.0038,9.86807,0.0133,0.64836
6.56,4.592,0.04265,0.0373,9.8927,0.01481,-0.00233,-0.00784,9.89286,0.01692,1.23977
6.58,4.606,0.06299,0.03231,9.91652,0.00855,0.0042,-0.0007,9.91678,0.00955,1.19577
6.6,4.62,0.02725,0.02317,9.86996,0.00979,0.00052,-0.00443,9.87003,0.01076,-2.33755
6.62,4.634,0.00219,0.03455,9.92519,0.00765,0.00211,0.00041,9.92525,0.00795,2.76114
6.64,4.648,0.01825,0.03129,9.85721,0.01192,-0.00282,-0.00052,9.85728,0.01226,-3.39861
6.66,4.662,0.00219,0.017,9.86956,0.00946,0.00455,0.00305,9.86958,0.01093,0.61501
6.68,4.676,0.01266,0.038,9.87167,0.01001,0.00517,-0.0004,9.87175,0.01127,0.10849
6.7,4.69,0.02659,0.00935,9.87316,0.00575,0.00479,-0.00274,9.8732,0.00797,0.07249
6.72,4.704,-0.01988,0.04001,9.86568,0.01231,0.00526,0.00569,9.86578,0.01455,-0.37088
6.74,4.718,-0.02812,0.05616,9.86028,0.00635,-0.00272,0.00598,9.86048,0.00913,-0.26475
6.76,4.732,0.00529,0.03692,9.87566,0.01479,0.00059,0.00298,9.87573,0.0151,0.76245
6.78,4.746,-0.02378,0.06883,9.88244,0.01086,0.00055,0.01294,9.88271,0.0169,0.34889
6.8,4.76,-0.04105,0.03363,9.84742,0.01614,0.00268,0.00159,9.84756,0.01644,-1.75739
6.82,4.774,-0.0584,0.04637,9.84201,0.00888,0.00511,0.00664,9.8423,0.01221,-0.26332
6.84,4.788,-0.09006,0.02815,9.85934,0.01187,0.00499,0.00322,9.85979,0.01327,0.87474
6.86,4.802,-0.06287,0.04378,9.8971,0.00739,-0.00193,0.00933,9.8974,0.01206,1.88022
6.88,4.816,-0.09573,0.06627,9.82898,0.01235,0.0031,-0.00017,9.82967,0.01273,-3.38624
6.9,4.83,-0.07707,0.01252,9.82506,0.00998,0.00365,0.00215,9.82537,0.01084,-0.21497
6.92,4.844,-0.09257,0.03705,9.84448,0.00569,-0.00128,0.01136,9.84498,0.01277,0.98062
6.94,4.858,-0.05098,0.013,9.82932,0.00314,-0.00147,0.00388,9.82946,0.0052,-0.77617
6.96,4.872,-0.05018,0.0497,9.83688,0.01299,-0.00094,0.01028,9.83714,0.01659,0.38387
6.98,4.886,-0.04223,0.01478,9.81077,0.0053,0.0123,0.01895,9.81087,0.02321,-1.31329
7,4.9,-0.00859,0.02389,9.82457,0.00872,0.00366,0.00909,9.82461,0.01312,0.68675
7.02,4.914,0.03078,0.02524,9.81737,0.00558,0.00571,0.01153,9.81745,0.01402,-0.35764
7.04,4.928,0.03065,0.04064,9.81588,0.00632,0.00627,0.01604,9.81601,0.01835,-0.07218
7.06,4.942,0.02616,0.05995,9.82203,0.00864,0.00659,0.01501,9.82225,0.01853,0.31197
7.08,4.956,0.07045,0.04684,9.83225,0.00562,0.00509,0.01495,9.83262,0.01676,0.51834
7.1,4.97,0.0628,0.01108,9.82795,0.00525,0.00586,0.0106,9.82816,0.0132,-0.22301
7.12,4.984,0.0714,0.05322,9.79543,0.00717,0.0093,0.00871,9.79583,0.01462,-1.61612
7.14,4.998,0.05455,0.03661,9.81503,0.01169,0.00396,0.00996,9.81525,0.01586,0.97081
7.16,5.012,0.06476,0.0331,9.78797,0.01108,0.00833,0.00511,9.78824,0.01477,-1.35071
7.18,5.026,0.00282,0.05492,9.78752,0.01017,0.0099,0.01143,9.78768,0.01822,-0.02797
7.2,5.04,0.02624,0.02194,9.79386,0.00754,0.0039,0.01858,9.79392,0.02042,0.31207
7.22,5.054,0.00651,0.01798,9.84497,0.009,0.01096,0.01733,9.84499,0.0224,2.55338
7.24,5.068,0.0098,0.02193,9.80925,0.00755,0.00751,0.0151,9.80928,0.01848,-1.78527
7.26,5.082,-0.04355,0.03362,9.77482,0.00437,0.00952,0.01281,9.77497,0.01655,-1.71547
7.28,5.096,-0.05047,0.02465,9.76304,0.006,0.00826,0.00887,9.7632,0.01352,-0.58837
7.3,5.11,-0.05972,0.03417,9.79189,0.01018,0.01035,0.01684,9.79213,0.02224,1.44632
7.32,5.124,-0.07457,0.02285,9.79203,0.00535,0.00729,0.01534,9.79234,0.01781,0.01066
7.34,5.138,-0.07455,0.02664,9.7287,0.00422,0.01024,0.01687,9.72902,0.02018,-3.16617
7.36,5.152,-0.10994,0.00377,9.77738,0.00788,0.00999,0.00632,9.778,0.0142,2.44905
7.38,5.166,-0.0576,0.04449,9.80484,0.00205,0.01628,0.01229,9.80511,0.0205,1.35537
7.4,5.18,-0.10542,0.00742,9.73563,0.00273,0.00296,0.01753,9.7362,0.01799,-3.4452
7.42,5.194,-0.06731,0.06213,9.77471,0.00378,0.00418,0.00899,9.77514,0.01061,1.94686
7.44,5.208,-0.08448,0.02626,9.71585,0.00187,0.01023,0.02598,9.71625,0.02798,-2.94445
7.46,5.222,-0.08442,0.03481,9.74253,0.00693,0.01078,0.01728,9.74296,0.02152,1.3353
7.48,5.236,-0.089,-0.00632,9.77276,0.0082,0.00299,0.01378,9.77316,0.01631,1.51032
7.5,5.25,-0.10984,0.02154,9.758,0.00358,0.00913,0.01562,9.75864,0.01844,-0.72598
7.52,5.264,-0.0905,0.03813,9.75285,0.00288,0.00769,0.02085,9.75335,0.02241,-0.26482
7.54,5.278,-0.10589,0.03131,9.74399,0.00628,-0.00156,0.01326,9.74461,0.01475,-0.43687
7.56,5.292,-0.12494,0.02071,9.7678,0.00411,0.00664,0.0134,9.76863,0.01551,1.20072
7.58,5.306,-0.12352,0.03061,9.73981,0.00524,0.00884,0.02076,9.74064,0.02317,-1.39927
7.6,5.32,-0.10548,0.00833,9.78089,0.00517,0.00587,0.01205,9.78146,0.01437,2.04105
7.62,5.334,-0.11277,0.03526,9.76243,0.00592,0.01029,0.01715,9.76315,0.02086,-0.91574
7.64,5.348,-0.08809,0.00895,9.73973,0.0004,0.00685,0.01592,9.74013,0.01734,-1.15091
7.66,5.362,-0.113,0.00905,9.76057,0.00149,0.00598,0.01016,9.76123,0.01188,1.05508
7.68,5.376,-0.09277,0.00052,9.75231,-0.00428,0.00541,0.01594,9.75275,0.01736,-0.42388
7.7,5.39,-0.0536,0.00537,9.75406,0.00273,0.003,0.01314,9.75421,0.01375,0.07292
7.72,5.404,-0.04061,0.01409,9.763,0.00258,0.00952,0.01785,9.76309,0.0204,0.44414
7.74,5.418,-0.00695,-0.00624,9.75128,-0.00433,0.00577,0.01614,9.75129,0.01768,-0.59022
7.76,5.432,-0.00559,0.01863,9.76826,-0.00232,0.00737,0.0128,9.76828,0.01495,0.84955
7.78,5.446,0.041,0.01814,9.79349,-0.00361,0.00262,0.00715,9.79359,0.00843,1.26562
7.8,5.46,0.03306,-0.01573,9.72641,-0.00431,0.00719,0.00359,9.72647,0.00912,-3.35588
7.82,5.474,0.05546,0.00872,9.75321,-0.0039,0.00984,0.0138,9.75337,0.01739,1.34474
7.84,5.488,0.06106,-0.00042,9.73893,0.00128,0.00893,0.01329,9.73913,0.01606,-0.71222
7.86,5.502,0.05055,0.01205,9.80109,-0.00296,0.00478,0.01425,9.80123,0.01531,3.1051
7.88,5.516,0.07955,-0.00469,9.78884,-0.0041,0.00585,0.00643,9.78916,0.00961,-0.60336
7.9,5.53,0.04107,0.02772,9.8012,-0.00625,0.00637,0.01128,9.80133,0.01438,0.60851
7.92,5.544,0.05953,-0.02063,9.7423,-0.00158,0.00858,0.00873,9.74251,0.01234,-2.94112
7.94,5.558,0.03538,-0.01892,9.76568,0.00165,0.00454,0.01455,9.76576,0.01533,1.16267
7.96,5.572,-0.01028,0.00413,9.78837,-0.00663,0.0051,0.00234,9.78837,0.00869,1.13053
7.98,5.586,-0.01544,-0.01016,9.75991,-0.00348,0.00702,0.01023,9.75993,0.01288,-1.42218
8,5.6,-0.02358,-0.03005,9.77791,-0.00286,0.00194,0.00699,9.77799,0.0078,0.90305
8.02,5.614,-0.07781,-0.02455,9.78395,-0.00637,0.00436,0.01044,9.78429,0.01299,0.3151
8.04,5.628,-0.06599,-0.01239,9.78409,-0.00246,0.00171,0.00461,9.78432,0.00549,0.00155
8.06,5.642,-0.05353,-0.01987,9.82196,-0.00043,0.00313,0.00922,9.82212,0.00975,1.89013
8.08,5.656,-0.05875,-0.04213,9.80734,0.00017,-0.00105,0.00556,9.8076,0.00566,-0.72609
8.1,5.67,-0.08399,-0.01952,9.81668,-0.00441,0.00468,0.00408,9.81706,0.00761,0.47286
8.12,5.684,-0.08788,-0.02541,9.79439,0.00088,0.00554,0.00003,9.79482,0.00561,-1.11199
8.14,5.698,-0.03923,-0.01993,9.8142,-0.00584,0.00426,0.00481,9.8143,0.00869,0.97378
8.16,5.712,-0.02648,-0.00706,9.82219,-0.00236,0.00299,0.00221,9.82223,0.0044,0.39681
8.18,5.726,-0.03607,0.00703,9.82509,-0.00086,0.00376,0.01122,9.82516,0.01186,0.14657
8.2,5.74,-0.02853,-0.00935,9.8419,-0.007,0.00171,-0.00222,9.84195,0.00754,0.83908
8.22,5.754,-0.03465,-0.03503,9.84347,-0.00479,0.00473,-0.00311,9.8436,0.00742,0.08257
8.24,5.768,-0.0137,-0.03295,9.84421,-0.00725,0.00252,0.00141,9.84427,0.0078,0.03389
8.26,5.782,0.01343,-0.02463,9.84613,-0.00098,0.0023,-0.00263,9.84617,0.00362,0.09455
8.28,5.796,-0.04043,-0.03381,9.80449,-0.00523,0.003,-0.00927,9.80464,0.01105,-2.07647
8.3,5.81,-0.0141,-0.02623,9.82171,-0.00459,-0.00026,0.00367,9.82175,0.00588,0.85578
8.32,5.824,-0.02107,-0.03146,9.87649,-0.00774,0.00166,0.00487,9.87657,0.0093,2.74072
8.34,5.838,-0.03709,-0.0514,9.87553,-0.0076,0.00201,0.00316,9.87573,0.00848,-0.04172
8.36,5.852,-0.01269,-0.03704,9.87205,-0.00744,-0.00341,-0.01012,9.87213,0.01302,-0.18
8.38,5.866,0.0186,-0.02117,9.85636,-0.0067,-0.00127,-0.00508,9.8564,0.0085,-0.78638
8.4,5.88,0.01043,-0.01661,9.87606,-0.00623,0.00014,-0.00756,9.87608,0.0098,0.98381
8.42,5.894,-0.00549,-0.03241,9.87652,-0.00734,-0.0005,-0.00415,9.87658,0.00845,0.02485
8.44,5.908,0.01482,-0.03628,9.85784,-0.0092,0.00461,-0.00903,9.85792,0.01369,-0.93284
8.46,5.922,0.05041,-0.04321,9.84818,-0.01185,-0.00432,-0.00575,9.84841,0.01386,-0.47577
8.48,5.936,0.08155,-0.03026,9.82815,-0.01252,-0.00157,-0.00467,9.82853,0.01345,-0.99359
8.5,5.95,0.10493,-0.03246,9.8563,-0.00684,-0.00114,-0.00812,9.85692,0.01068,1.41914
8.52,5.964,0.10908,-0.03542,9.85326,-0.00487,-0.00801,-0.00412,9.85393,0.01024,-0.14932
8.54,5.978,0.12433,-0.04595,9.88897,-0.00818,0.00256,-0.00014,9.88986,0.00857,1.79639
8.56,5.992,0.12668,-0.05711,9.83725,-0.00841,-0.00441,-0.00811,9.83824,0.01248,-2.58112
8.58,6.006,0.1457,-0.04606,9.86247,-0.01178,-0.00104,-0.00867,9.86366,0.01467,1.27111
8.6,6.02,0.12586,-0.03232,9.86455,0.00193,-0.00081,-0.01776,9.86541,0.01789,0.08756
8.62,6.034,0.13477,-0.03385,9.88963,-0.00448,-0.00307,-0.01269,9.89061,0.01381,1.26009
8.64,6.048,0.11319,-0.04781,9.88836,-0.00907,-0.00296,-0.00873,9.88913,0.01293,-0.07421
8.66,6.062,0.10896,-0.04011,9.87213,-0.00803,-0.00343,-0.01215,9.87281,0.01496,-0.81562
8.68,6.076,0.08837,-0.04702,9.85335,-0.00676,-0.00129,-0.00931,9.85386,0.01158,-0.94752
8.7,6.09,0.05232,-0.04024,9.85751,-0.00715,-0.00519,-0.01109,9.85773,0.01418,0.19314
8.72,6.104,0.03097,-0.04291,9.84877,-0.00624,-0.0036,-0.01199,9.84891,0.01399,-0.44074
8.74,6.118,0.02478,-0.05091,9.87426,-0.00739,-0.00561,-0.01384,9.87442,0.01666,1.27532
8.76,6.132,-0.01154,-0.03564,9.84964,-0.01267,-0.00337,-0.0153,9.84971,0.02015,-1.23518
8.78,6.146,-0.02607,-0.04711,9.83888,-0.01321,-0.00444,-0.00705,9.83902,0.01562,-0.53448
8.8,6.16,-0.04817,-0.04209,9.84825,-0.01382,-0.004,-0.01445,9.84846,0.0204,0.47161
8.82,6.174,-0.046,-0.03663,9.8586,-0.00629,-0.00265,-0.01377,9.85878,0.01537,0.51597
8.84,6.188,-0.01181,-0.04653,9.88225,-0.01085,-0.00534,-0.0149,9.88237,0.01919,1.17956
8.86,6.202,-0.014,-0.04867,9.85368,-0.00951,-0.00319,-0.01638,9.85381,0.01921,-1.4281
8.88,6.216,-0.02987,-0.05607,9.83235,-0.00863,-0.00562,-0.00326,9.83255,0.01081,-1.06261
8.9,6.23,0.01755,-0.0229,9.83306,-0.00771,-0.0048,-0.02031,9.8331,0.02225,0.02749
8.92,6.244,0.03012,-0.04516,9.84895,-0.01242,-0.00442,-0.01504,9.8491,0.02,0.80005
8.94,6.258,0.0082,-0.03813,9.82201,-0.01002,-0.00755,-0.01125,9.82209,0.01685,-1.35078
8.96,6.272,0.02722,-0.05374,9.85165,-0.00644,-0.00518,-0.02035,9.85184,0.02197,1.48736
8.98,6.286,0.04159,-0.01726,9.80173,-0.00731,-0.01249,-0.0192,9.80183,0.02404,-2.50003
9,6.3,0.05156,-0.05929,9.81643,-0.00657,-0.0096,-0.00835,9.81675,0.01432,0.74563
9.02,6.314,0.03301,-0.02511,9.83166,-0.00923,-0.00961,-0.01305,9.83175,0.01865,0.75006
9.04,6.328,0.04379,-0.05245,9.83989,-0.01137,-0.0117,-0.01255,9.84013,0.02058,0.41898
9.06,6.342,0.01591,-0.03816,9.83344,-0.01256,-0.0024,-0.01147,9.83353,0.01718,-0.32985
9.08,6.356,0.04336,-0.0392,9.83931,-0.01378,-0.00372,-0.01771,9.83948,0.02274,0.29767
9.1,6.37,0.03613,-0.04999,9.81872,-0.00929,-0.00529,-0.01746,9.81891,0.02048,-1.02857
9.12,6.384,0.01547,-0.02671,9.80628,-0.00718,-0.00639,-0.01958,9.80633,0.02181,-0.62923
9.14,6.398,0.04634,-0.02332,9.81627,-0.01187,-0.00794,-0.00891,9.81641,0.01683,0.50384
9.16,6.412,0.04717,-0.02366,9.79791,-0.00971,-0.00858,-0.01721,9.79805,0.02155,-0.91767
9.18,6.426,0.06605,-0.01106,9.80263,-0.01212,-0.01322,-0.01433,9.80286,0.02296,0.24031
9.2,6.44,0.082,-0.05306,9.8084,-0.0104,-0.0091,-0.00738,9.80889,0.01567,0.30163
9.22,6.454,0.10748,-0.03486,9.78373,-0.01162,-0.00208,-0.01032,9.78439,0.01568,-1.22522
9.24,6.468,0.09061,-0.02274,9.80913,-0.00821,-0.00762,-0.01486,9.80958,0.01861,1.25947
9.26,6.482,0.10513,-0.02055,9.75974,-0.00794,-0.00164,-0.01797,9.76033,0.01972,-2.46244
9.28,6.496,0.13533,-0.01544,9.80709,-0.00413,-0.00755,-0.01808,9.80804,0.02002,2.38544
9.3,6.51,0.13888,-0.02226,9.7836,-0.01051,-0.0083,-0.01414,9.78461,0.01947,-1.17116
9.32,6.524,0.12105,-0.00787,9.76973,-0.01069,-0.01224,-0.01288,9.77048,0.02073,-0.70669
9.34,6.538,0.12257,0.00602,9.75768,-0.00788,-0.0105,-0.01403,9.75845,0.01921,-0.60154
9.36,6.552,0.08972,-0.0275,9.76223,-0.00957,-0.00817,-0.01321,9.76268,0.01824,0.21161
9.38,6.566,0.08085,-0.02876,9.77159,-0.01331,-0.00459,-0.01693,9.77197,0.02202,0.46449
9.4,6.58,0.04884,-0.02147,9.73334,-0.00787,-0.01329,-0.01659,9.73348,0.02266,-1.92433
9.42,6.594,0.03368,-0.04274,9.76871,-0.00448,-0.00995,0.00057,9.76887,0.01093,1.76911
9.44,6.608,-0.00306,-0.00716,9.75106,-0.00731,-0.00663,-0.01128,9.75107,0.01499,-0.88997
9.46,6.622,-0.04767,-0.00967,9.76296,-0.01315,-0.00875,-0.0143,9.76308,0.02131,0.60088
9.48,6.636,-0.08957,-0.00546,9.75076,-0.00825,-0.00795,-0.01302,9.75117,0.01735,-0.59565
9.5,6.65,-0.06698,-0.00312,9.77477,-0.00855,-0.00604,-0.01016,9.775,0.01459,1.19169
9.52,6.664,-0.08246,-0.00677,9.74274,-0.00254,-0.0149,-0.00307,9.74309,0.01542,-1.59577
9.54,6.678,-0.12502,-0.00254,9.74879,-0.01136,-0.00258,-0.01228,9.74959,0.01693,0.32506
9.56,6.692,-0.08553,0.02801,9.77921,-0.00581,-0.00444,-0.01221,9.77962,0.01423,1.50157
9.58,6.706,-0.11682,-0.01789,9.73695,-0.00506,-0.00792,-0.00482,9.73766,0.01056,-2.09792
9.6,6.72,-0.08789,-0.00196,9.74471,-0.00977,-0.01138,-0.00768,9.7451,0.01685,0.37205
9.62,6.734,-0.05618,-0.00033,9.73481,-0.00532,-0.00695,-0.00575,9.73497,0.01047,-0.50677
9.64,6.748,-0.02001,-0.00983,9.73388,-0.01208,-0.00701,-0.0059,9.7339,0.01516,-0.0533
9.66,6.762,-0.06204,0.00203,9.73833,-0.00723,-0.00919,-0.01055,9.73853,0.01575,0.23121
9.68,6.776,-0.03824,-0.00205,9.75545,-0.0081,-0.01554,-0.00878,9.75553,0.01961,0.85011
9.7,6.79,-0.03023,-0.0075,9.73759,-0.00928,-0.00324,-0.00199,9.73764,0.01003,-0.89428
9.72,6.804,-0.01071,0.00287,9.75483,-0.01063,-0.00217,-0.00517,9.75484,0.01202,0.85986
9.74,6.818,-0.01745,0.01543,9.77333,-0.01408,-0.00696,-0.00073,9.77336,0.01573,0.92597
9.76,6.832,0.02663,0.00151,9.73365,-0.00715,-0.00994,-0.01255,9.73369,0.01753,-1.98374
9.78,6.846,-0.01414,0.02256,9.7499,-0.00651,-0.00967,0.00359,9.74993,0.01219,0.81234
9.8,6.86,-0.02867,0.02272,9.75553,-0.00626,-0.00656,-0.00459,9.7556,0.01016,0.28327
9.82,6.874,-0.00061,0.0059,9.7153,-0.01111,-0.00323,0.00068,9.7153,0.01159,-2.01502
9.84,6.888,-0.03009,0.03189,9.73665,-0.01026,-0.00221,0.00077,9.73675,0.01052,1.07242
9.86,6.902,-0.03675,-0.00691,9.77171,-0.00803,-0.00843,-0.00131,9.77179,0.01171,1.75201
9.88,6.916,-0.02204,0.00688,9.78443,-0.00287,0.00209,-0.00333,9.78446,0.00487,0.63363
9.9,6.93,0.00335,0.01458,9.80484,-0.00201,0.00207,0.00171,9.80485,0.00336,1.01965
9.92,6.944,0.02247,0.04771,9.77014,-0.0054,-0.00418,-0.00243,9.77028,0.00724,-1.72848
